FACTSET_ENTITY_ID,ISO_COUNTRY,YEAR,g_S3_est,SALES,accounting_year,g_S3_CDP_c
003N6X-E,CAN,2015,4.708467336513905e6,20258.49297270365,2015,6428.326028964487
05H65P-E,CAN,2015,4.755760462320313e6,20258.49297270365,2015,6335.587310961708
05HL4J-E,CHE,2015,1.124906151730395e6,3417.4462971131907,2015,942038.6557165998
000VJ8-E,CHE,2015,3.9845905547238616e6,39183.24515773343,2015,696233.034087808
05FGM6-E,CHE,2015,3.355656240123399e6,23047.699036751957,2015,3.3201318499513636e6
05J10Q-E,CHE,2015,81669.60178743165,398.9518114700945,2015,12849.161702882197
05HWZT-E,CHE,2015,1.361027619298502e6,6816.207087650362,2015,1.5953370386685084e6
05HWWX-E,CHE,2015,4.812223765957003e6,14382.683791941748,2015,237076.21157466836
002TZV-E,CHE,2015,38.247531584446364,0.7287161509503339,2015,29.06251441811047
05FWCG-E,CHE,2015,48533.451068078204,763.9646843495377,2015,280.2639793675424
05FWMC-E,CHE,2015,18211.202665809647,692.2450867619855,2015,1155.11071712418
05J16T-E,CHE,2015,12319.913120142864,287.58034330175235,2015,277.72745100845975
05MBK2-E,CHE,2015,64320.66693543509,754.8343922942446,2015,612326.1015881376
002C2M-E,CHE,2015,2.7875322536772196e6,17813.54766269229,2015,7097.7988140061225
05HWM3-E,CHE,2015,126974.94896974662,4262.635573698449,2015,179161.15108145136
0013TL-E,CHL,2015,354290.9090803817,664.3014259785574,2015,127813.77883778817
05J103-E,COL,2015,205267.48641794376,157.77723078313625,2015,23.40332591498531
06C3Z9-E,COL,2015,814134.4581850938,1787.963121659839,2015,2.5318164905074183e6
05PMHJ-E,COL,2015,194303.20725762576,179.04547733898136,2015,14017.883886254836
06FFV7-E,COL,2015,670655.1203718202,911.6014552919811,2015,915.1099823217181
003JGK-E,COL,2015,313033.01654246205,2216.24279648093,2015,351.04138353611495
05J27C-E,COL,2015,24124.230004439425,151.40269491985578,2015,93.9104752095893
05WQPQ-E,COL,2015,168389.99736084125,1127.8698234702358,2015,254.93476964440686
05WL8K-E,COL,2015,238892.94492457836,1350.6333802539698,2015,691.4270752437803
